Which of the following is considered the standard programming language for database use?;A) C++;B) SQL;C) Java;D) Access;E) Witold;б
Which of the following languages does not belong to the Romance language family?;A) Spanish;B) Catalan;C) French;D) Bulgarian;E) Romanian;г
Which of the following authors did not win the Nobel Prize in Literature?;A) Charles Dickens;B) Pablo Neruda;C) Harold Pinter;D) Thomas Mann;E) Bob Dylan;а
Which of the following directors directed the film Amarcord?;A) François Truffaut;B) Alfred Hitchcock;C) Francis Ford Coppola;D) Federico Fellini;E) Stanley Kubrick;г
Which of the following books was not written by Primo Levi?;A) If This Is a Man;B) The Drowned and the Saved;C) The Truce;D) If Not Now, When?;E) Beyond Good and Evil;д
The meaning of anorexia is:;A) Inability to eat;B) Inability to retain eaten food;C) Lack or reduction of appetite;D) Thinness;E) Aspiration to resemble a model, usually a celebrity;в
The name of the German mathematician Carl Friedrich Gauss is famously associated with:;A) The sine function;B) The law of supply and demand;C) The normal distribution;D) The uncertainty principle;E) Bayes’ theorem;в
The objects in the images are a clear homage to a famous pictorial composition by:;A) Joan Mirò;B) Piet Mondrian;C) Roy Lichtenstein;D) Andy Warhol;E) Pablo Picasso;б
Vanvitelli (a), Mengoni (b), Borromini (c), Filarete (d), and Palladio (e) are five Italian architects from different periods. In which chronological order were they active?;"A) a; b; c; e; d";"B) e; d; c; a; b";"C) c; a; e; d; b";"D) d; e; c; a; b";"E) b; e; c; a; d";г
Which of the following listed painters worked in the 18th century?;A) Simone Martini;B) Luca Signorelli;C) Guido Reni;D) Giambattista Tiepolo;E) Giovanni Fattori;г
What is the correct title of the Renoir painting reproduced here? Man with a pipe;A) Self-portrait;B) Monet reading;C) Sunflowers;D) The Enigma of a Day;E) Boy with a Pipe;б
The painting in the image is one of the early works of: tree;A) Vincent Van Gogh;B) Joan Mirò;C) Piet Mondrian;D) Roy Lichtenstein;E) Andy Warhol;в
"Indicate the correct chronological sequence among the following works:
Marilyn – Andy Warhol
Dynamism of a Dog on a Leash – Giacomo Balla
Casa del Fascio – Giuseppe Terragni
Juicy Salif Citrus Squeezer – Philippe Starck
Chapel of Ronchamp – Le Corbusier";"A) 2; 3; 5; 1; 4";"B) 4; 1; 5; 3; 2";"C) 2; 3; 1; 5; 4";"D) 2; 5; 3; 1; 4";"E) 2; 5; 1; 3; 4";а
In the Roman theater, the scene is bounded by:;A) A neutral wall backdrop;B) A structured wall backdrop that acts as real architectural structure;C) An open wall backdrop that frames the surrounding landscape;D) It is not bounded;E) None of the other answers is correct;б
The part of Pope Julius III's villa attributed to Vignola has a plan in the shape of:;A) Square;B) With exedra inscribed in a rectangle;C) Pentagon;D) Octagon;E) Circle;б
In the Greek temple, the acroterion is:;A) A decorative motif placed at the top and ends of the pediment;B) A subdivision of the Ionic capital;C) A subdivision of the Corinthian base;D) A male figure decorating the capital;E) None of the other answers is correct;а
Which was the last EU country to grant universal female suffrage?;A) Portugal;B) Italy;C) Greece;D) Denmark;E) France;а
La Belle Ferronnière was painted by:;A) Diego Velázquez;B) Leonardo da Vinci;C) El Greco;D) Pieter Paul Rubens;E) Michelangelo;б
In what chronological sequence were the following built: the Teatro alla Scala in Milan (a), the Leaning Tower of Pisa (b), the Olympic Stadium in Rome (c), the Church of the Salute in Venice (d), and the Mole Antonelliana in Turin (e)?;"A) a; b; c; e; d";"B) a; d; b; e; c";"C) e; c; b; a; d";"D) b; d; a; e; c";"E) a; b; d; e; c";г
Which of the following elements does not belong to the truss system?;A) Collar;B) Rafter;C) Tie rod;D) Bracket;E) Beam;д
Who painted Women of Algiers?;A) David;B) Delacroix;C) Tiepolo;D) Rembrandt;E) Rubens;б
What is the pronaos?;A) A portico with four arches and four fronts;B) A gallery that develops over the aisles, usually lateral, in churches and reserved for women;C) A decorative element in the shape of a semicircle or half-sun, protruding from a wall;D) The space between the columns at the front of a temple and the entrance wall;E) None of the other answers is correct;г
Schinkel, Adam, David, and Canova are among the most important exponents of which artistic movement?;A) Baroque;B) Eclecticism;C) Renaissance;D) Neoclassicism;E) Romanticism;г
The construction of the Parthenon on the Acropolis of Athens received decisive contributions from a famous sculptor. Which one?;A) Polynices;B) Phidias;C) Polykleitos;D) Agrippa;E) Apollodorus;б
The idea that space is knowable through a process of decomposition and recomposition, in which time is a determining factor, was the basis of:;A) Impressionism;B) Realism;C) Cubism;D) Pop Art;E) Abstract art;в
The first popular elections for the appointment of national representatives to the European Parliament were held in:;A) 1975;B) 1967;C) 1981;D) 1979;E) 1985;г
The Declaration of Independence, considered the birth certificate of the USA, was written by:;A) G. Washington;B) T. Jefferson;C) A. Lincoln;D) F. D. Roosevelt;E) J. Davis;б
The following is a detail from which work? Venus;A) La Primavera, Sandro Botticelli;B) The Birth of Venus, Sandro Botticelli;C) Minerva Chases the Vices from the Garden of Virtue, Andrea Mantegna;D) Madonna of the Pomegranate, Sandro Botticelli;E) Saint Sebastian, Andrea Mantegna;б
Which of the following churches is not located in Milan?;A) Sant’Ambrogio;B) San Bernardino alle ossa;C) San Paolo fuori le mura;D) Santa Maria delle Grazie;E) Sant’Eustorgio;в
The Fields Medal is a prestigious recognition in the field of:;A) Psychology;B) Biology;C) Economics;D) Music;E) Mathematics;д
How many articles in the Italian Constitution concern the fundamental principles?;A) 12;B) 10;C) 18;D) 8;E) 6;а
In what year was the European Economic Community officially born?;A) 1922;B) 1952;C) 1958;D) 1988;E) 2000;в
What happened on January 27, 1945?;A) The Russians liberated the Auschwitz camp;B) The Allies entered Rome;C) The Allies landed in Salerno;D) Dresden was destroyed by bombings;E) The Red Cross denounced the genocide of the Jews;а
In Roman architecture, the tepidarium was a room belonging to:;A) The amphitheater;B) The basilica;C) The baths;D) The circus;E) The domus;в
What name is used to indicate the group of trials of the Nazis involved in World War II and the Shoah?;A) Moscow Trials;B) Monaco Trials;C) Tokyo Trials;D) Berlin Trials;E) Nuremberg Trials;д
The Roman Empire at its maximum expansion stretched across Europe, Asia, and Africa. Which of the following five modern countries only three saw a Roman presence: Turkey (a), Egypt (b), Lebanon (c), Estonia (d), Poland (e). Which grouping is correct?;A) a, d, e;B) b, c, d;C) a, b, c;D) a, b, e;E) a, c, d;в
To which architectural style do the following buildings belong? Milan arch;A) Expressionism;B) Neoclassicism;C) Rationalism;D) Renaissance architecture;E) Art Nouveau;б
Which of the following elements does not belong to Romanesque architecture?;A) Groin vault;B) Round arch;C) Flying buttresses;D) Few and narrow windows;E) Use of niches, pilasters, cornices;в
What clearly characterizes the pictorial works of Byzantine art?;A) Golden background;B) Expressiveness of the depicted figures;C) Perspective;D) Cobalt blue background;E) Detailed vision of reality;а
At the intersection of a groin vault, a spatial “island” is formed below called:;A) Bay;B) Truss;C) Cavea;D) Dome;E) Intrados;а
The following photograph portrays a famous surrealist painter. Who is it?;A) Salvador Dalí;B) René Magritte;C) Paul Klee;D) Max Ernst;E) Marcel Duchamp;а
"The Basilica of San Marco in Venice is a completely unique case in the history of Italian architecture; in it, in fact, Romanesque, Gothic (facade), and which other elements are mixed?";A) Arab;B) Moorish;C) Byzantine;D) Merovingian;E) Lombard;г
What is a dolmen?;A) A funerary monument consisting of an underground circular chamber, covered by a dome with projecting stones, accessed via a long corridor;B) A stone tower shaped like a truncated cone;C) An Etruscan tomb with a circular base, protruding from the ground with a conical mound;D) A megalithic monument made of a horizontally placed slab supported by vertical stones;E) A megalithic monument consisting of a single large upright stone;г
What technique was used to create this work, preserved in the church of Sant'Apollinare in Classe in Ravenna?;A) Frieze;B) Bas-relief;C) Mosaic;D) Engraving;E) Graffito;в
Alaska became part of the USA in 1867:;A) Following a victorious war against Russia;B) Thanks to a gift of this territory from France;C) Because the USA bought this territory from Russia;D) Following an agreement with Russia, by which the USA obtained Alaska and Russia got Kamchatka;E) Thanks to a trade agreement with Canada;в
Which of the following countries is not a member of the European Union?;A) Malta;B) Sweden;C) Liechtenstein;D) Lithuania;E) Romania;в
Who is the author of the famous mystery novel Murder on the Orient Express?;A) Mary Shelley;B) Jane Austen;C) Emily Dickinson;D) Virginia Woolf;E) Agatha Christie;д
Who was the U.S. President in 1962, the year of the Cuban Missile Crisis?;A) John F. Kennedy;B) Richard F. M. Nixon;C) Robert Kennedy;D) Lyndon B. Johnson;E) Dwight D. Eisenhower;а
In which country did Ayatollah Khomeini establish an Islamic republic in 1979?;A) Iraq;B) Iran;C) Yemen;D) Qatar;E) Kuwait;б
Which of the following countries was not part of the USSR?;A) Moldova;B) Kosovo;C) Georgia;D) Armenia;E) Lithuania;б
Which of the following Shakespearean works is not set in Italy?;A) Much Ado About Nothing;B) A Midsummer Night’s Dream;C) Othello;D) The Taming of the Shrew;E) Romeo and Juliet;б
"Between 1880 and 1914, European powers colonized almost the entire African continent.
How many states retained independence?";A) None;B) Ten;C) Two;D) Twenty;E) Seven;в
"The exact representation of an environment, with precise proportion between filled and empty spaces and the human figure, was made possible by discovering the rules of perspective.
Which of the following figures was among the protagonists of this revolution in spatial representation?";A) Vitruvius;B) Michelangelo;C) Bernini;D) Brunelleschi;E) Palladio;г
Fallingwater is a famous architectural work of the 20th century. Who designed it?;A) Frank Lloyd Wright;B) Le Corbusier;C) Renzo Piano;D) Mario Botta;E) Gio Ponti;а
St. Peter’s Basilica in Rome, founded in Constantine’s time, was rebuilt with a new design starting from the first half of which century?;A) 9th;B) 13th;C) 16th;D) 17th;E) 18th;в
The creative process that strips the stone shaft of its structural roughness has the goal of:;A) Making structural resistance more solid with suitable materials;B) Achieving a more refined form than the original data;C) Transcribing into marble a conceptual scheme full of figurative references;D) Slimming and refining the overall structure;E) Giving an appearance of greater solidity to the entire structure;б
The pictorial space of the School of Athens refers to:;A) Leon Battista Alberti’s project for Sant’Andrea in Mantua;B) Bramante’s project for St. Peter’s;C) Raphael’s project for St. Peter’s;D) The Laurentian Library project in Florence by Michelangelo;E) None of the above;в
In a medieval church, what does “ciborium” refer to?;A) The restricted part of the church reserved for cantors, located behind the altar;B) The canopy placed over the altar;C) A triangular architectural element crowning a façade;D) A space or group of spaces beneath the presbytery of the church, where the remains of the saint are kept;E) None of the above;б
Identify the incorrect statement:;A) Greek architecture is based on the balance between verticals and horizontals, solids and voids;B) Roman architecture is plastic and characterized by a strong use of curved forms;C) A typical element of Roman architecture is the vault;D) A typical element of Roman architecture is the triglyph;E) A typical element of Greek architecture is the column;г
Indicate the period during which the mosaics in the churches of Sant’Apollinare in Classe and San Vitale in Ravenna were made:;A) In the last years of the Roman Empire;B) During the domination of Alaric's Goths;C) During the domination of the Eastern Roman Empire;D) During the reign of Emperor Otto I of Saxony;E) None of the above;в
Rome became part of unified Italy in:;A) 1848;B) 1860;C) 1866;D) 1870;E) 1914;г
In which of the following series are the historical figures listed in the correct chronological order?;"A) Theodoric; Conrad of Swabia; Savonarola; Peter the Great; Napoleon I; Bismarck";"B) Savonarola; Theodoric; Conrad of Swabia; Bismarck; Napoleon I; Peter the Great";"C) Conrad of Swabia; Theodoric; Peter the Great; Bismarck; Napoleon I; Savonarola";"D) Theodoric; Savonarola; Conrad of Swabia; Peter the Great; Bismarck; Napoleon I";"E) Savonarola; Peter the Great; Bismarck; Napoleon I; Conrad of Swabia; Theodoric";а
The transformation of Paris carried out by Haussmann occurred:;A) During the French Revolution;B) Under Napoleon I;C) During the Second Empire;D) Shortly after the end of World War I;E) During the Industrial Revolution;в
In order to build Saint Petersburg, Tsar Peter the Great mainly hired architects from:;A) England;B) Italy;C) The Netherlands;D) Russia;E) Spain;б
Which of the following was not a Roman emperor?;A) Tiberius (14–37);B) Vespasian (69–79);C) Hadrian (117–138);D) Caracalla (211–217);E) Justinian I (527–565);д
Indicate, among those listed, the author of the artwork shown: The market;A) Paul Cézanne;B) Paul Gauguin;C) Vincent Van Gogh;D) Claude Monet;E) Henri Matisse;б
Which of the following pairs were victims of the Red Brigades?;A) Paolo Borsellino and Aldo Moro;B) Giovanni Falcone and Aldo Moro;C) Aldo Moro and Walter Tobagi;D) Paolo Borsellino and Giovanni Falcone;E) Giovanni Falcone and Walter Tobagi;в
Which of the following pairings between literary work and country of origin is incorrect?;A) The Tale of Genji – Japan;B) Oedipus Rex – Greece;C) Poems of Rumi – China;D) Divine Comedy – Italy;E) Don Quixote – Spain;в
Which of the following composers wrote Madama Butterfly?;A) Giuseppe Verdi;B) Gioachino Rossini;C) Georges Bizet;D) Giacomo Puccini;E) Richard Wagner;г
Identify which of the following works does not belong to the same literary genre as the others:;A) The Trial;B) Animal Farm;C) The Magic Mountain;D) The Man Without Qualities;E) The Flowers of Evil;д
Which of the institutions of direct democracy provided by the Constitution is not included?;A) The abrogative referendum;B) The constitutional referendum;C) The popular initiative law;D) The proactive referendum;E) The petition to Parliament;г
Which of the following writers is the author of the novel To Kill a Mockingbird?;A) Georges Simenon;B) Iris Murdoch;C) Elena Ferrante;D) Harper Lee;E) Ernest Hemingway;г
The Spanish Civil War, before World War II, marked a violent conflict between the Francoist movement and:;A) The Republicans, supported by the Communists;B) The Christian Democrats;C) The Fascist Party;D) The Democratic Party;E) The Social Democratic and Liberal Party;а
The reclamation of the Pontine marshes carried out as part of the vast “integral reclamation” program took place:;A) During World War I;B) In the mid-1930s;C) In the 1960s;D) In the mid-1950s;E) After the 1970s;б
Which of the following pairings between dynasties and European nations is incorrect?;A) Bourbon – Spain;B) Lancaster – Germany;C) Tudor – England;D) Valois – France;E) Romanov – Russia;б
Identify the incorrect statement among the following regarding the differences between Impressionism and Expressionism:;A) The Impressionist artist limits their focus to the interaction between light and the eye. Expressionism, instead, has a deeper vision of the human soul.;B) Impressionism is always marked by a positive attitude toward life. Expressionist works remain deeply dramatic.;"C) The Impressionist artist does not hesitate to use ""ugly"" and unpleasant images. Expressionism uses obviously unpleasant images. Subjects are chosen to depict joy.";D) Impressionism seeks to represent reality with new sensitivity. Expressionist painting is completely anti-naturalistic.;E) The Impressionist movement searches for beauty and illustrates a pleasant life with lightness. With Expressionism, “ugliness” becomes an aesthetic category.;в
At the beginning of the 19th century, the possibility of constructing buildings with large spaces and reduced supporting structures was due to:;A) The improvement of traditional masonry construction methods;B) The introduction of cast iron and iron;C) The discovery of reinforced concrete;D) The abandonment of marble;E) The improvement of wood preparation techniques;б
In the Romanesque cathedral, the space defined by a groin vault (bay) is structurally characterized by:;A) Four arches;B) Six arches;C) Eight arches;D) Twelve arches;E) A variable number of arches from three to six;а
This product was used by a famous artist to create an artwork. By whom? Cube, Brillo;A) Andy Warhol;B) Roy Lichtenstein;C) Piet Mondrian;D) Mario Schifano;E) Jeff Koons;а
"Identify the option that shows the correct pairing between a work and its patron:
Hunting lodge of Stupinigi (Juvarra)
Rimini Cathedral (Leon Battista Alberti)
Royal Palace of Caserta (Vanvitelli)
The Holy Family (Michelangelo)
a. Vittorio Amedeo II of Savoy
b. The Doni Family
c. Sigismondo Pandolfo Malatesta
d. Charles III of Bourbon";"A) 1 – a; 2 – c; 3 – d; 4 – b";"B) 1 – a; 2 – c; 3 – b; 4 – d";"C) 1 – a; 2 – b; 3 – d; 4 – c";"D) 1 – c; 2 – a; 3 – b; 4 – d";"E) 1 – a; 2 – b; 3 – c; 4 – d";а
The bell tower (campanile) by Giotto in Florence has a:;A) Square base with angular buttresses;B) Octagonal polygonal base with circular reinforcements;C) Mixed-line base;D) Circular base;E) Hexagonal base;а
Which of the following statements about the groin vault is false?;A) It is obtained from the intersection of four barrel vaults;B) It is made of four webs;C) It is typical of Romanesque architecture;D) It is structurally characterized by semicircular arches;E) If the arches are pointed, it becomes a Gothic groin vault;а
The Triennale is located in a building called:;A) Palazzo della Ragione;B) Palazzo Te;C) Palazzo dell’Arte;D) Palazzo del Design;E) Palazzo Reale;в
Charlemagne was crowned emperor in the year 800 by Pope:;A) Giovanni I;B) Vittorio V;C) Leo III;D) Leo I;E) Pius II;в
Flamenco is a form of music and dance characteristic of which country?;A) Greece;B) Brazil;C) Argentina;D) Spain;E) Portugal;г
Who among the following is the author of the essay Il fanciullino?;A) G. Carducci;B) G. D’Annunzio;C) G. Pascoli;D) G. Verga;E) C. Collodi;в
Which of the following is not a Parisian museum?;A) Madame Tussauds;B) Musée du quai Branly;C) Louvre;D) Musée Grévin;E) Musée D’Orsay;а
Which of the following is a primary color?;A) Cyan;B) White;C) Black;D) Red;E) Magenta;г
"Complete the following text with the correct legal terms or expressions:
""The condition... (1) of foreigners is regulated by law in accordance with international norms and treaties. Foreigners who are prevented in their country from exercising the... (2) democratic freedoms guaranteed by the Italian Constitution, have the right of asylum in the territory of the Republic, according to the conditions established by law.""";"A) (1) political; (2) use; (3) freedom of movement";"B) (1) social; (2) satisfaction; (3) right to vote";"C) (1) legal; (2) exercise; (3) asylum";"D) (1) economic; (2) enjoyment; (3) citizenship";"E) (1) familial; (2) use; (3) marriage";в
Who among the following was the highest authority in Libya for 42 years?;A) Ruhollah Khomeini;B) Osama bin Laden;C) Mu’ammar Gaddafi;D) Saddam Hussein;E) Abu Bakr al-Baghdadi;в
Who is the author of the novel The Great Gatsby?;A) Mark Twain;B) Ernest M. Hemingway;C) John E. Steinbeck;D) Francis S. Fitzgerald;E) William C. Faulkner;г
Sinn Féin, an independent and republican party founded in 1905, refers to which of the following historically contested geographical contexts?;A) Malta;B) Cyprus;C) Corsica;D) Falkland;E) Ireland;д
The war that in 1967 opposed Israel and a coalition of Arab countries is known as the Six-Day War and ended with:;A) Israeli victory;B) The intervention of UN peacekeepers;C) A truce brokered by the USA and USSR;D) Arab victory;E) A truce mediated by NATO;а
Choose the alternative that correctly matches the arch type with the architectural style it is characteristic of:;"A)pointed arch - Gothic; round arch - Rococo; inflected or flame arch - Moorish; flying buttress - Romanesque";"B) Pointed arch - Romanesque; round arch - Romanesque; inflected or flame arch - Gothic; flying buttress - Gothic";"C)Pointed arch – Gothic; Romanesque round arch; inflected or flame arch – Gothic; flying buttress – Gothic";"D)Pointed arch - Romanesque; round arch - Romanesque; inflected or flame arch - Gothic; flying buttress - Moorish";"E)Pointed arch - Baroque; round arch - Rococo; Moorish inflected or flame arch; flying buttress - Gothic";в
"""I have a dream…"" (Washington, August 28, 1963). What was the dream in question?";A) The end of the Korean War;B) The granting of a Constitution;C) The end of racial discrimination;"D) The ""new frontier"" of American politics";E) The end of slavery;в
The Treaty of Paris signed in 1898 reduced Cuba to a protectorate of:;A) Brazil;B) France;C) The United States;D) Portugal;E) Spain;в
Match the letters A, B, C, and D in the figure with the correct name of the element they indicate.  dbcccacccbd;"A) A - keystone; B - ashlars; C - corbel or impost stone; D - pier";"B) A - abutment; B - corbel or spring stone; C - ashlars; D - keystone";"C) A-peduccio or impost stone;B - keystone; C - ashlars; D - pier";"D) A - keystone; B - abutment; C - voussoirs;D-peduccio or impost stone";"E) A - keystone; B - corbel or impost stone; C - ashlars; D – pier";д
The expression “golden ratio” indicates:;A) In a Baroque building, the decoration gilded in gold;B) A technical drawing in which the object/building appears sectioned to better show its internal features;C) A geometric proportion that divides a segment into two parts with a harmonious ratio;D) In Greek temples, the cella where the statue of the deity is placed;E) None of the other answers is correct;в
Young Italy was founded by:;A) Giuseppe Garibaldi;B) Carlo Cattaneo;C) Ciro Menotti;D) Giuseppe Mazzini;E) Camillo Benso, Count of Cavour;г
To whom is the creation of the Modulor owed, one of the most interesting applications of the golden ratio as a system on which to base the proportions of all spaces dedicated to human life?;A) Leon Battista Alberti;B) Le Corbusier;C) Giò Ponti;D) Leonardo da Vinci;E) Giotto;б
Identify the correct chronological sequence, from the oldest to the most recent, of the buildings whose sections are shown. Str 94;"A) 3; 4; 2; 1; 5";"B) 4; 2; 5; 1; 3";"C) 2; 4; 5; 1; 3";"D) 3; 4; 2; 5; 1";"E) 3; 4; 2; 1; 5";г
Which of the proposed sequences is correct from a chronological point of view?;"A) Leonardo da Vinci; Filippo Brunelleschi; Gian Lorenzo Bernini; Amedeo Modigliani; Antonio Canova";"B) Filippo Brunelleschi; Leonardo da Vinci; Gian Lorenzo Bernini; Antonio Canova; Amedeo Modigliani";"C) Filippo Brunelleschi; Gian Lorenzo Bernini; Leonardo da Vinci; Antonio Canova; Amedeo Modigliani";"D) Leonardo da Vinci; Filippo Brunelleschi; Gian Lorenzo Bernini; Antonio Canova; Amedeo Modigliani";"E) Amedeo Modigliani; Leonardo da Vinci; Filippo Brunelleschi; Gian Lorenzo Bernini; Antonio Canova";б
"Match each of the following drawings, related to vaulted arch ceilings, with the correct terminology. Str 94 dulgo, ostro, edno cqlo, 4 chasti
a. Pavilion vault
b. Sail vault
c. Ribbed vault
d. Barrel vault";"A) 1–b; 2–a; 3–c; 4–d";"B) 1–d; 2–b; 3–a; 4–c";"C) 1–d; 2–a; 3–b; 4–c";"D) 1–c; 2–d; 3–a; 4–b";"E) 1–d; 2–a; 3–b; 4–c";д
"The novelty of Gothic architecture was the disappearance of the thick masonry masses typical of Romanesque.
Which technical innovation allowed this?";A) The system of external buttresses;B) The reduction in building height;C) The introduction of cast iron and iron;D) The introduction of reinforced concrete;E) The use of bundled columns instead of circular or square-section pillars;а
In architecture, a truss is:;A) A vaulted structure covering a circular, polygonal, or ellipsoidal space;B) In churches, the space between four pillars with ribbed vault;C) An architectural structure made of three beams arranged in an isosceles triangle;D) An architectural element that forms the structure of a vault or dome, dividing the surface and transferring loads to supporting pillars;E) A vertically divided window with a small column or pier, topped by an arch;в
The temple depicted in the diagram is a: columns in the front;A) Pseudoperipteral;B) Prostyle;C) In antis;D) Peripteral;E) Dipteral;б
Which of the following Russian political figures was President of the USSR at the time of its dissolution?;A) Putin;B) Lenin;C) Brezhnev;D) Gorbachev;E) Eltsin;г
The painting by Claude Monet shown here:;A) Is the most representative painting of Romanticism;B) Was painted in different versions under varying light conditions;C) Inspired a critic to name the Impressionist movement;D) Caused a scandal at the Salon des Refusés;E) Is a painting of social denunciation;в
Indicate the title and author of the work shown in the figure. swords;A) The Sabine Women, Jacques-Louis David;B) The Oath of the Horatii, Jacques-Louis David;C) Ruggiero Rescuing Angelica, Jean-Auguste-Dominique Ingres;D) The Miracle of Saint Mark Freeing the Slave, Jacopo Tintoretto;E) The Oath of the Horatii, Jean-Auguste-Dominique Ingres;б
According to which ideal of beauty did Ingres paint the twenty-five nude women in the painting The Turkish Bath?;A) Referring to his first wife Madeleine Chapelle;B) Referring to his second wife Delphine Ramel;C) Referring to Manet’s Olympia;D) Referring to Botticelli’s Venus;E) Referring to Raphael’s Fornarina;д
"Reconstruct the pairs of life partners (either briefly or for a long time), married or not:
Marilyn Monroe;  Anna Boleyn; Nilde Iotti; Giuseppina Strepponi; Drusilla Tanzi; Xanthippe; 7) Cosima Liszt
a) Eugenio Montale; b) Palmiro Togliatti; c) Henry Miller; d) Giuseppe Verdi; e) Henry VIII; f) Socrates; g) Richard Wagner";"A) 1-c; 2-e; 3-a; 4-d; 5-b; 6-f; 7-g";"B) 1-c; 2-e; 3-b; 4-d; 5-a; 6-f; 7-g";"C) 1-e; 2-c; 3-b; 4-a; 5-d; 6-f; 7-g";"D) 1-e; 2-c; 3-b; 4-d; 5-a; 6-f; 7-g";"E) 1-c; 2-e; 3-b; 4-d; 5-a; 6-f; 7-g";д
Which physicist won the Nobel Prize in 1922 for his studies on the structure of the atom?;A) Niels H.D. Bohr;B) Joseph J. Thomson;C) Ernst Rutherford;D) Max Planck;E) Robert A. Millikan;а
Which of the following figures could not have met the others?;A) Dante Alighieri;B) Niccolò Machiavelli;C) Giotto di Bondone;D) Francesco Petrarca;E) They were all contemporaries;б
Galileo Galilei’s heliocentric theory was condemned by:;A) The Order of the Medici;B) The Roman Senate;C) The Holy Office;D) The UN;E) The Geographic Society of London;в
In Canto XVII of Paradiso, which figure gives Dante the prophecy?;A) Farinata;B) Brunetto;C) Oderisi;D) Cacciaguida;E) Beatrice;г
Which of the following statements is not typical of Van Gogh’s painting technique?;A) Clear chromatic juxtapositions using complementary colors;B) Twisted, thick, swirling brushstrokes;C) Reality interpreted photographically;D) Immediate and nervous stroke;E) Art as expression of inner tension;в
"Match each painter with the corresponding artwork:
1)	Mondrian; 2) Magritte; 3) Kandinsky; 4) Van Gogh; 5) Seurat
a) Ritmo Linee Nere
b) Il cavaliere azzurro
c) I mangiatori di patate
d) Questa non è una pipa
e) Una domenica pomeriggio sull’isola della Grande-Jatte";"A) 1-a; 2-d; 3-b; 4-c; 5-e";"B) 1-a; 2-d; 3-b; 4-c; 5-e";"C) 1-e; 2-b; 3-a; 4-d; 5-c";"D) 1-e; 2-d; 3-a; 4-b; 5-c";"E) 1-a; 2-d; 3-c; 4-b; 5-e";б
In Italy, the Liberty Style got its name from English magazines owned by Arthur Lasenby Liberty. What name did this style take in Spain?;A) Jugendstil;B) Style Guimard;C) Modernismo;D) Expressionism;E) Fauves;в
"What is the correct chronological order for the following sculptural works?
Amore e Psiche (Canova)
David (Michelangelo)
Sviluppo di una bottiglia nello spazio (Boccioni)
Discobolo (Myron)
Apollo e Dafne (Bernini)";A) 4, 3, 2, 5, 1;B) 1, 2, 4, 3, 5;C) 4, 2, 5, 1, 3;D) 1, 3, 5, 4, 2;E) 2, 5, 4, 1, 3;в
Identify the famous fresco to which the detail in the image belongs and its author. hands;A) The School of Athens – Raphael;B) The Last Judgment – Michelangelo;C) The Universal Flood – Michelangelo;D) The Last Judgment – Raphael;E) The Creation of Adam – Michelangelo;д
In the Renaissance, where could a painter buy colors?;A) In the apothecary’s shop;B) In the pharmacist’s shop;C) In the dyer’s shop;D) At the town hall;E) In the church;а
Which of the following is not one of the five points of modern architecture by Le Corbusier?;A) The square module;B) The roof garden;C) The ribbon window;D) Pilotis;E) The free plan;а
What are the fundamental colors of Picasso’s Guernica?;A) Primary colors;B) Secondary colors;C) Black, gray, and white;D) Yellow, orange, and red;E) Green, blue, and light blue;в
The following product by Kartell is: spiral;A) A bookshelf;B) A sculpture;C) A coat rack;D) A lamp;E) A toy;а
Who is the author of the artwork shown in the figure? Judith and the head of Holofernes;A) Henri Matisse;B) Andy Warhol;C) Joan Miró;D) Gustav Klimt;E) Edvard Munch;г
The Centre Pompidou in Paris, designed by Renzo Piano and Richard Rogers, is most representative of which architectural style?;A) High-tech;B) Deconstructivism;C) Neo-expressionism;D) Rationalism;E) Postmodern;а
Which architectural movement considers the Eiffel Tower its symbolic building?;A) High-tech;B) Structural engineering;C) Art Nouveau;D) Expressionism;E) Rationalism;б
"Match each of the following buildings with the architectural movement they are associated with:
1)	Centre Pompidou, Paris
2)	Crystal Palace, London
3)	Casa Batlló, Barcelona
4)	Unité d’Habitation, Marseille
5)	Chapel of Ronchamp
a) Rationalism
b) High-Tech
c) Liberty Style
d) Neo-expressionism
e) Structural engineering";"A) 1-b; 2-e; 3-c; 4-a; 5-d";"B) 1-b; 2-e; 3-c; 4-a; 5-d";"C) 1-e; 2-a; 3-b; 4-d; 5-c";"D) 1-b; 2-e; 3-a; 4-d; 5-c";"E) 1-b; 2-e; 3-c; 4-a; 5-d";б
The Art Nouveau movement takes different names depending on the country. Which of the following names was never used?;A) Jugendstil;B) Modern Style;C) Stile Liberty;D) Stile floreale;E) Arte nuova;д
Who pronounced the historic phrase “Ich bin ein Berliner” (“I am a Berliner”)?;A) Dwight (Ike) Eisenhower in Berlin in 1945;B) Frederick II of Prussia in Koenigsberg in 1743;C) John Kennedy in Berlin in 1963;D) Herr Georg Kaplan in Riccione in 1972;E) Willy Brandt in Berlin in 1961;в
Which of the following buildings is NOT located in Florence?;A) Cappella dei Pazzi;B) Biblioteca Laurenziana;C) Basilica di Santa Maria Novella;D) Chiesa di Santa Maria delle Grazie;E) Palazzo della Signoria;г
